date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:12	24049/24049	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:16:12%20GMT	https://www.directives.doe.gov/author/lmuck	/Users/zo/websites/doe/www.directives.doe.gov/author/lmuck.html	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:14	213834/213834	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2010%20Jan%202014%2019:07:18%20GMT	https://www.directives.doe.gov/files/Appointment_COR_M-O_LANL_541.1B.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Appointment_COR_M-O_LANL_541.1B.pdf	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:14	195866/195866	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2010%20Jan%202014%2018:13:17%20GMT	https://www.directives.doe.gov/files/Appointment_COR_National_Security_Technologies_541.1B.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Appointment_COR_National_Security_Technologies_541.1B.pdf	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:15	162130/162130	---MCZ	200	added ('OK')	application/pdf	date:Sat,%2011%20Jan%202014%2013:41:07%20GMT	https://www.directives.doe.gov/files/Appointment_COR_M-O_LLNL_541.1b.pdf	/Users/zo/websites/doe/www.directives.doe.gov/files/Appointment_COR_M-O_LLNL_541.1b.pdf	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:15	552418/552418	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2019%20Jan%202017%2020:50:27%20GMT	https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:15	31044/31044	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-a	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/500-series/0541-2.html	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:15	16886/16886	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:15%20GMT	https://www.directives.doe.gov/search?Creator=jyarrington&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searcha093	(from https://www.directives.doe.gov/author/jyarrington)
17:16:16	506095/506095	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2014%20Oct%202015%2014:33:58%20GMT	https://www.directives.doe.gov/exemptions/bpa_541.1b_equivalency	/Users/zo/websites/doe/www.directives.doe.gov/exemptions/150610%20-%20O%20541.1B%20Exemption%20Memo.pdf	(from https://www.directives.doe.gov/directives-documents/500-series/0541.1-BOrder-b)
17:16:17	24644/24644	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-426	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-426.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1)
17:16:18	699426/699426	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2019%20Jan%202017%2020:52:34%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1)
17:16:20	31742/31742	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0426-4.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1)
17:16:22	26365/26365	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0426.1-APolicy	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0426-5.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1)
17:16:23	24629/24629	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/invoked_standards/doe-std-1063-2011	/Users/zo/websites/doe/www.directives.doe.gov/invoked_standards/doe-std-1063-2011.html	(from https://www.directives.doe.gov/directives-documents/400-series/0426.1-BOrder-chg1)
17:16:24	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:23%20GMT	https://www.directives.doe.gov/search?Creator=njohanson&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchb5b5	(from https://www.directives.doe.gov/author/njohanson)
17:16:25	26530/26530	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0200.2-BOrder	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0200-3.html	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:26	533372/533372	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2018%20Jan%202017%2021:23:31%20GMT	https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:26	25448/25448	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-0200.1-BOrder-a	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-201.html	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:27	26086/26086	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0242.1-EGuide-1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0242.html	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:28	35513/35513	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/200-series/0200.01-BOrder	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/200-series/0200-4.html	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:29	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:29%20GMT	https://www.directives.doe.gov/search?Creator=sbinkley&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search6e06	(from https://www.directives.doe.gov/author/sbinkley)
17:16:29	23472/23472	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:16:29%20GMT	https://www.directives.doe.gov/author/jglownia	/Users/zo/websites/doe/www.directives.doe.gov/author/jglownia.html	(from https://www.directives.doe.gov/directives-documents/400-series/0411.2-APolicy)
17:16:30	615850/615850	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2014%20Oct%202015%2014:33:30%20GMT	https://www.directives.doe.gov/exemptions/bpa_200.1a_equivalency	/Users/zo/websites/doe/www.directives.doe.gov/exemptions/150604%20-%20O%20200.1A%20Exemption%20Memo.pdf	(from https://www.directives.doe.gov/directives-documents/200-series/0200.1-BOrder-a)
17:16:30	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:30%20GMT	https://www.directives.doe.gov/search?Creator=jlucas&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search9ab6	(from https://www.directives.doe.gov/author/jlucas)
17:16:30	24048/24048	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:16:30%20GMT	https://www.directives.doe.gov/author/lfield	/Users/zo/websites/doe/www.directives.doe.gov/author/lfield.html	(from https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A)
17:16:31	233466/233466	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2011%20Jan%202017%2015:06:36%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0411.2-APolicy/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0411.2-APolicy/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0411.2-APolicy)
17:16:32	26296/26296	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-483.1	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-483.html	(from https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A)
17:16:33	32101/32101	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-admchg1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0483-3.html	(from https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A)
17:16:34	860287/860287	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2005%20Jan%202017%2014:58:50%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A)
17:16:36	26920/26920	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0483.1-DManual-1	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0483-4.html	(from https://www.directives.doe.gov/directives-documents/400-series/0483.1-BOrder-A)
17:16:36	16888/16888	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:36%20GMT	https://www.directives.doe.gov/search?Creator=ystewart&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchdaa4	(from https://www.directives.doe.gov/author/ystewart)
17:16:37	62734/62734	---MCZ	200	added ('OK')	application/pdf	date:Thu,%2029%20Dec%202016%2016:36:18%20GMT	https://www.directives.doe.gov/directives-documents/300-series/0326.01-BOrder/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/300-series/0326.01-BOrder/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/300-series/0326.01-BOrder)
17:16:37	16886/16886	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:37%20GMT	https://www.directives.doe.gov/search?Creator=jlorence&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/search37d0	(from https://www.directives.doe.gov/author/jlorence)
17:16:38	25448/25448	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Jan%202017%2016:16:38%20GMT	https://www.directives.doe.gov/author/jshuler	/Users/zo/websites/doe/www.directives.doe.gov/author/jshuler.html	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:39	112353/112353	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2021%20Dec%202016%2019:11:19%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:40	27341/27341	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0460.1-EGuide-1-noAtt	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0460-3.html	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:41	26191/26191	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0460.1-EGuide-1-att	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0460-4.html	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:44	32039/32039	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-b	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0460-5.html	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:45	75120/75120	---MCZ	200	added ('OK')	application/pdf	date:Fri,%2030%20Oct%202015%2017:45:24%20GMT	https://www.directives.doe.gov/exemptions/hc_bpa_exemptions	/Users/zo/websites/doe/www.directives.doe.gov/exemptions/BPA%20Exemptions%20from%20HC%20Directives.pdf	(from https://www.directives.doe.gov/directives-documents/300-series/0331.1-BOrder-C-chg3)
17:16:45	280749/280749	---MCZ	200	added ('OK')	application/pdf	date:Mon,%2019%20Dec%202016%2022:32:50%20GMT	https://www.directives.doe.gov/directives-documents/300-series/0331.1-BOrder-C-chg3/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/300-series/0331.1-BOrder-C-chg3/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/300-series/0331.1-BOrder-C-chg3)
17:16:45	16236/16236	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/exemptions/bpa_exemption_331.1c	/Users/zo/websites/doe/www.directives.doe.gov/exemptions/bpa_exemption_331.html	(from https://www.directives.doe.gov/directives-documents/300-series/0331.1-BOrder-C-chg3)
17:16:46	720362/720362	---MCZ	200	added ('OK')	application/pdf	date:Wed,%2014%20Oct%202015%2017:13:53%20GMT	https://www.directives.doe.gov/exemptions/bpa_460.1c_exemption	/Users/zo/websites/doe/www.directives.doe.gov/exemptions/150602%20-%20O%20460.1C%20Exemption%20Memo.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0460.1-BOrder-c)
17:16:46	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:46%20GMT	https://www.directives.doe.gov/search?Creator=mhojnacke&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchd603	(from https://www.directives.doe.gov/author/mhojnacke)
17:16:46	38077/38077	---MCZ	200	added ('OK')	application/pdf	date:Mon,%2028%20Nov%202016%2021:54:17%20GMT	https://www.directives.doe.gov/justification-memoranda/jm-0434-1-apolicy-b/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-0434-1-apolicy-b/@@download/file.pdf	(from https://www.directives.doe.gov/justification-memoranda/jm-0434-1-apolicy-b)
17:16:46	31424/31424	---MCZ	200	added ('OK')	application/pdf	date:Mon,%2028%20Nov%202016%2021:57:52%20GMT	https://www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy-A/@@download/file	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy-A/@@download/file.pdf	(from https://www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy-A)
17:16:47	26105/26105	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/justification-memoranda/jm-434.1	/Users/zo/websites/doe/www.directives.doe.gov/justification-memoranda/jm-434.html	(from https://www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy-A)
17:16:49	27111/27111	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0434-2.html	(from https://www.directives.doe.gov/directives-documents/400-series/0434.1-APolicy-A)
17:16:51	34078/34078	---M-Z	200	added ('OK')	text/html	etag:%22||324295|en|1|Sunburst%20Theme|0|1484055587.66%22	https://www.directives.doe.gov/directives-documents/400-series/0474.2-BOrder	/Users/zo/websites/doe/www.directives.doe.gov/directives-documents/400-series/0474-5.html	(from https://www.directives.doe.gov/author/dholmer)
17:16:52	16887/16887	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2023%20Jan%202017%2016:16:52%20GMT	https://www.directives.doe.gov/search?Creator=dholmer&sort_on=created&sort_order=reverse	/Users/zo/websites/doe/www.directives.doe.gov/searchf2fa	(from https://www.directives.doe.gov/author/dholmer)
